"Agent","AgentID","Cond","Qnum","Confidence","row"
"Human",71,"4c",6,100,4246
"Human",71,"4c",7,100,4247
"Human",71,"4c",8,40,4248
"Human",71,"4c",9,40,4249
"Human",71,"4c",10,100,4250
"Human",71,"4c",11,100,4251
"Human",71,"4c",12,60,4252
"Human",71,"4c",13,70,4253
"Human",71,"4c",14,90,4254
"Human",71,"4c",15,60,4255
"Human",71,"4c",16,50,4256
"Human",71,"4c",17,50,4257
"Human",71,"4c",18,80,4258
"Human",71,"4c",19,80,4259
"Human",71,"4c",20,100,4260
"Human",72,"op",1,30,4261
"Human",72,"op",2,100,4262
"Human",72,"op",3,5,4263
"Human",72,"op",4,50,4264
"Human",72,"op",5,100,4265
"Human",72,"op",6,100,4266
"Human",72,"op",7,80,4267
"Human",72,"op",8,5,4268
"Human",72,"op",9,0,4269
"Human",72,"op",10,0,4270
"Human",72,"op",11,100,4271
"Human",72,"op",12,0,4272
"Human",72,"op",13,5,4273
"Human",72,"op",14,0,4274
"Human",72,"op",15,20,4275
"Human",72,"op",16,20,4276
"Human",72,"op",17,20,4277
"Human",72,"op",18,10,4278
"Human",72,"op",19,0,4279
"Human",72,"op",20,2,4280
"Human",72,"2c",1,80,4281
"Human",72,"2c",2,100,4282
"Human",72,"2c",3,90,4283
"Human",72,"2c",4,50,4284
"Human",72,"2c",5,80,4285
"Human",72,"2c",6,100,4286
"Human",72,"2c",7,80,4287
"Human",72,"2c",8,50,4288
"Human",72,"2c",9,20,4289
"Human",72,"2c",10,80,4290
"Human",72,"2c",11,100,4291
"Human",72,"2c",12,50,4292
"Human",72,"2c",13,80,4293
"Human",72,"2c",14,50,4294
"Human",72,"2c",15,20,4295
"Human",72,"2c",16,30,4296
"Human",72,"2c",17,80,4297
"Human",72,"2c",18,90,4298
"Human",72,"2c",19,50,4299
"Human",72,"2c",20,50,4300
"Human",72,"4c",1,50,4301
"Human",72,"4c",2,100,4302
"Human",72,"4c",3,20,4303
"Human",72,"4c",4,50,4304
"Human",72,"4c",5,100,4305
"Human",72,"4c",6,100,4306
"Human",72,"4c",7,80,4307
"Human",72,"4c",8,50,4308
"Human",72,"4c",9,50,4309
"Human",72,"4c",10,50,4310
"Human",72,"4c",11,100,4311
"Human",72,"4c",12,50,4312
"Human",72,"4c",13,5,4313
"Human",72,"4c",14,50,4314
"Human",72,"4c",15,50,4315
"Human",72,"4c",16,35,4316
"Human",72,"4c",17,35,4317
"Human",72,"4c",18,70,4318
"Human",72,"4c",19,70,4319
"Human",72,"4c",20,100,4320
"Human",73,"op",1,100,4321
"Human",73,"op",2,100,4322
"Human",73,"op",3,0,4323
"Human",73,"op",4,0,4324
"Human",73,"op",5,50,4325
"Human",73,"op",6,100,4326
"Human",73,"op",7,100,4327
"Human",73,"op",8,20,4328
"Human",73,"op",9,30,4329
"Human",73,"op",10,100,4330
"Human",73,"op",11,100,4331
"Human",73,"op",12,100,4332
"Human",73,"op",13,0,4333
"Human",73,"op",14,80,4334
"Human",73,"op",15,0,4335
"Human",73,"op",16,20,4336
"Human",73,"op",17,0,4337
"Human",73,"op",18,0,4338
"Human",73,"op",19,0,4339
"Human",73,"op",20,20,4340
"Human",73,"2c",1,100,4341
"Human",73,"2c",2,100,4342
"Human",73,"2c",3,100,4343
"Human",73,"2c",4,100,4344
"Human",73,"2c",5,100,4345
"Human",73,"2c",6,100,4346
"Human",73,"2c",7,80,4347
"Human",73,"2c",8,50,4348
"Human",73,"2c",9,50,4349
"Human",73,"2c",10,100,4350
"Human",73,"2c",11,100,4351
"Human",73,"2c",12,100,4352
"Human",73,"2c",13,50,4353
"Human",73,"2c",14,50,4354
"Human",73,"2c",15,100,4355
"Human",73,"2c",16,100,4356
"Human",73,"2c",17,50,4357
"Human",73,"2c",18,50,4358
"Human",73,"2c",19,20,4359
"Human",73,"2c",20,50,4360
"Human",73,"4c",1,100,4361
"Human",73,"4c",2,100,4362
"Human",73,"4c",3,20,4363
"Human",73,"4c",4,50,4364
"Human",73,"4c",5,100,4365
"Human",73,"4c",6,100,4366
"Human",73,"4c",7,100,4367
"Human",73,"4c",8,50,4368
"Human",73,"4c",9,20,4369
"Human",73,"4c",10,100,4370
"Human",73,"4c",11,100,4371
"Human",73,"4c",12,100,4372
"Human",73,"4c",13,50,4373
"Human",73,"4c",14,100,4374
"Human",73,"4c",15,100,4375
"Human",73,"4c",16,50,4376
"Human",73,"4c",17,50,4377
"Human",73,"4c",18,50,4378
"Human",73,"4c",19,50,4379
"Human",73,"4c",20,100,4380
"Human",74,"op",1,100,4381
"Human",74,"op",2,1,4382
"Human",74,"op",3,0,4383
"Human",74,"op",4,5,4384
"Human",74,"op",5,80,4385
"Human",74,"op",6,90,4386
"Human",74,"op",7,70,4387
"Human",74,"op",8,65,4388
"Human",74,"op",9,5,4389
"Human",74,"op",10,90,4390
"Human",74,"op",11,90,4391
"Human",74,"op",12,40,4392
"Human",74,"op",13,5,4393
"Human",74,"op",14,5,4394
"Human",74,"op",15,100,4395
"Human",74,"op",16,40,4396
"Human",74,"op",17,80,4397
"Human",74,"op",18,80,4398
"Human",74,"op",19,30,4399
"Human",74,"op",20,40,4400
"Human",74,"2c",1,100,4401
"Human",74,"2c",2,100,4402
"Human",74,"2c",3,100,4403
"Human",74,"2c",4,60,4404
"Human",74,"2c",5,50,4405
"Human",74,"2c",6,80,4406
"Human",74,"2c",7,60,4407
"Human",74,"2c",8,50,4408
"Human",74,"2c",9,40,4409
"Human",74,"2c",10,100,4410
"Human",74,"2c",11,100,4411
"Human",74,"2c",12,30,4412
"Human",74,"2c",13,20,4413
"Human",74,"2c",14,5,4414
"Human",74,"2c",15,100,4415
"Human",74,"2c",16,60,4416
"Human",74,"2c",17,100,4417
"Human",74,"2c",18,100,4418
"Human",74,"2c",19,30,4419
"Human",74,"2c",20,30,4420
"Human",74,"4c",1,0,4421
"Human",74,"4c",2,5,4422
"Human",74,"4c",3,5,4423
"Human",74,"4c",4,10,4424
"Human",74,"4c",5,20,4425
"Human",74,"4c",6,90,4426
"Human",74,"4c",7,60,4427
"Human",74,"4c",8,50,4428
"Human",74,"4c",9,1,4429
"Human",74,"4c",10,100,4430
"Human",74,"4c",11,100,4431
"Human",74,"4c",12,10,4432
"Human",74,"4c",13,20,4433
"Human",74,"4c",14,1,4434
"Human",74,"4c",15,100,4435
"Human",74,"4c",16,100,4436
"Human",74,"4c",17,1,4437
"Human",74,"4c",18,100,4438
"Human",74,"4c",19,1,4439
"Human",74,"4c",20,10,4440
"Human",75,"op",1,100,4441
"Human",75,"op",2,100,4442
"Human",75,"op",3,50,4443
"Human",75,"op",4,80,4444
"Human",75,"op",5,60,4445
"Human",75,"op",6,100,4446
"Human",75,"op",7,100,4447
"Human",75,"op",8,50,4448
"Human",75,"op",9,30,4449
"Human",75,"op",10,80,4450
"Human",75,"op",11,100,4451
"Human",75,"op",12,70,4452
"Human",75,"op",13,80,4453
"Human",75,"op",14,100,4454
"Human",75,"op",15,100,4455
"Human",75,"op",16,50,4456
"Human",75,"op",17,70,4457
"Human",75,"op",18,50,4458
"Human",75,"op",19,75,4459
"Human",75,"op",20,60,4460
"Human",75,"2c",1,100,4461
"Human",75,"2c",2,100,4462
"Human",75,"2c",3,100,4463
"Human",75,"2c",4,100,4464
"Human",75,"2c",5,100,4465
"Human",75,"2c",6,100,4466
"Human",75,"2c",7,100,4467
"Human",75,"2c",8,50,4468
"Human",75,"2c",9,80,4469
"Human",75,"2c",10,90,4470
"Human",75,"2c",11,100,4471
"Human",75,"2c",12,100,4472
"Human",75,"2c",13,50,4473
"Human",75,"2c",14,100,4474
"Human",75,"2c",15,100,4475
"Human",75,"2c",16,60,4476
"Human",75,"2c",17,50,4477
"Human",75,"2c",18,99,4478
"Human",75,"2c",19,100,4479
"Human",75,"2c",20,100,4480
"Human",75,"4c",1,100,4481
"Human",75,"4c",2,100,4482
"Human",75,"4c",3,80,4483
"Human",75,"4c",4,80,4484
"Human",75,"4c",5,99,4485
"Human",75,"4c",6,100,4486
"Human",75,"4c",7,100,4487
"Human",75,"4c",8,60,4488
"Human",75,"4c",9,50,4489
"Human",75,"4c",10,80,4490
"Human",75,"4c",11,100,4491
"Human",75,"4c",12,100,4492
"Human",75,"4c",13,80,4493
"Human",75,"4c",14,100,4494
"Human",75,"4c",15,100,4495
"Human",75,"4c",16,90,4496
"Human",75,"4c",17,80,4497
"Human",75,"4c",18,99,4498
"Human",75,"4c",19,100,4499
"Human",75,"4c",20,100,4500
"Human",76,"op",1,100,4501
"Human",76,"op",2,100,4502
"Human",76,"op",3,30,4503
"Human",76,"op",4,20,4504
"Human",76,"op",5,100,4505
"Human",76,"op",6,70,4506
"Human",76,"op",7,80,4507
"Human",76,"op",8,30,4508
"Human",76,"op",9,0,4509
"Human",76,"op",10,100,4510
"Human",76,"op",11,100,4511
"Human",76,"op",12,50,4512
"Human",76,"op",13,0,4513
"Human",76,"op",14,0,4514
"Human",76,"op",15,20,4515
"Human",76,"op",16,0,4516
"Human",76,"op",17,0,4517
"Human",76,"op",18,0,4518
"Human",76,"op",19,10,4519
"Human",76,"op",20,100,4520
"Human",76,"2c",1,100,4521
"Human",76,"2c",2,100,4522
"Human",76,"2c",3,100,4523
"Human",76,"2c",4,50,4524
"Human",76,"2c",5,50,4525
"Human",76,"2c",6,100,4526
"Human",76,"2c",7,100,4527
"Human",76,"2c",8,50,4528
"Human",76,"2c",9,50,4529
"Human",76,"2c",10,100,4530
"Human",76,"2c",11,100,4531
"Human",76,"2c",12,75,4532
"Human",76,"2c",13,25,4533
"Human",76,"2c",14,25,4534
"Human",76,"2c",15,50,4535
"Human",76,"2c",16,25,4536
"Human",76,"2c",17,25,4537
"Human",76,"2c",18,25,4538
"Human",76,"2c",19,50,4539
"Human",76,"2c",20,100,4540
"Human",76,"4c",1,100,4541
"Human",76,"4c",2,100,4542
"Human",76,"4c",3,50,4543
"Human",76,"4c",4,33,4544
"Human",76,"4c",5,50,4545
"Human",76,"4c",6,100,4546
"Human",76,"4c",7,100,4547
"Human",76,"4c",8,75,4548
"Human",76,"4c",9,25,4549
"Human",76,"4c",10,100,4550
"Human",76,"4c",11,100,4551
"Human",76,"4c",12,50,4552
"Human",76,"4c",13,25,4553
"Human",76,"4c",14,50,4554
"Human",76,"4c",15,25,4555
"Human",76,"4c",16,25,4556
"Human",76,"4c",17,25,4557
"Human",76,"4c",18,25,4558
"Human",76,"4c",19,50,4559
"Human",76,"4c",20,75,4560
"Human",77,"op",1,100,4561
"Human",77,"op",2,100,4562
"Human",77,"op",3,10,4563
"Human",77,"op",4,50,4564
"Human",77,"op",5,50,4565
"Human",77,"op",6,80,4566
"Human",77,"op",7,100,4567
"Human",77,"op",8,70,4568
"Human",77,"op",9,80,4569
"Human",77,"op",10,100,4570
"Human",77,"op",11,100,4571
"Human",77,"op",12,100,4572
"Human",77,"op",13,100,4573
"Human",77,"op",14,90,4574
"Human",77,"op",15,50,4575
"Human",77,"op",16,50,4576
"Human",77,"op",17,50,4577
"Human",77,"op",18,30,4578
"Human",77,"op",19,70,4579
"Human",77,"op",20,50,4580
"Human",77,"2c",1,100,4581
"Human",77,"2c",2,100,4582
"Human",77,"2c",3,100,4583
"Human",77,"2c",4,100,4584
"Human",77,"2c",5,90,4585
"Human",77,"2c",6,100,4586
"Human",77,"2c",7,100,4587
"Human",77,"2c",8,70,4588
"Human",77,"2c",9,80,4589
"Human",77,"2c",10,100,4590
"Human",77,"2c",11,100,4591
"Human",77,"2c",12,100,4592
"Human",77,"2c",13,100,4593
"Human",77,"2c",14,90,4594
"Human",77,"2c",15,50,4595
"Human",77,"2c",16,50,4596
"Human",77,"2c",17,100,4597
"Human",77,"2c",18,60,4598
"Human",77,"2c",19,100,4599
"Human",77,"2c",20,70,4600
"Human",77,"4c",1,100,4601
"Human",77,"4c",2,100,4602
"Human",77,"4c",3,50,4603
"Human",77,"4c",4,100,4604
"Human",77,"4c",5,100,4605
"Human",77,"4c",6,100,4606
"Human",77,"4c",7,100,4607
"Human",77,"4c",8,50,4608
"Human",77,"4c",9,70,4609
"Human",77,"4c",10,100,4610
"Human",77,"4c",11,100,4611
"Human",77,"4c",12,100,4612
"Human",77,"4c",13,100,4613
"Human",77,"4c",14,100,4614
"Human",77,"4c",15,50,4615
"Human",77,"4c",16,50,4616
"Human",77,"4c",17,30,4617
"Human",77,"4c",18,30,4618
"Human",77,"4c",19,100,4619
"Human",77,"4c",20,50,4620
"Human",78,"op",1,80,4621
"Human",78,"op",2,80,4622
"Human",78,"op",3,50,4623
"Human",78,"op",4,10,4624
"Human",78,"op",5,10,4625
"Human",78,"op",6,50,4626
"Human",78,"op",7,50,4627
"Human",78,"op",8,50,4628
"Human",78,"op",9,50,4629
"Human",78,"op",10,80,4630
"Human",78,"op",11,80,4631
"Human",78,"op",12,58,4632
"Human",78,"op",13,80,4633
"Human",78,"op",14,50,4634
"Human",78,"op",15,50,4635
"Human",78,"op",16,50,4636
"Human",78,"op",17,50,4637
"Human",78,"op",18,100,4638
"Human",78,"op",19,80,4639
"Human",78,"op",20,50,4640
"Human",78,"2c",1,80,4641
"Human",78,"2c",2,80,4642
"Human",78,"2c",3,90,4643
"Human",78,"2c",4,0,4644
"Human",78,"2c",5,0,4645
"Human",78,"2c",6,50,4646
"Human",78,"2c",7,80,4647
"Human",78,"2c",8,50,4648
"Human",78,"2c",9,80,4649
"Human",78,"2c",10,80,4650
"Human",78,"2c",11,80,4651
"Human",78,"2c",12,80,4652
"Human",78,"2c",13,80,4653
"Human",78,"2c",14,80,4654
"Human",78,"2c",15,80,4655
"Human",78,"2c",16,50,4656
"Human",78,"2c",17,50,4657
"Human",78,"2c",18,100,4658
"Human",78,"2c",19,80,4659
"Human",78,"2c",20,50,4660
"Human",78,"4c",1,80,4661
"Human",78,"4c",2,50,4662
"Human",78,"4c",3,50,4663
"Human",78,"4c",4,50,4664
"Human",78,"4c",5,20,4665
"Human",78,"4c",6,80,4666
"Human",78,"4c",7,80,4667
"Human",78,"4c",8,50,4668
"Human",78,"4c",9,50,4669
"Human",78,"4c",10,80,4670
"Human",78,"4c",11,80,4671
"Human",78,"4c",12,50,4672
"Human",78,"4c",13,80,4673
"Human",78,"4c",14,50,4674
"Human",78,"4c",15,50,4675
"Human",78,"4c",16,50,4676
"Human",78,"4c",17,50,4677
"Human",78,"4c",18,0,4678
"Human",78,"4c",19,0,4679
"Human",78,"4c",20,80,4680
"Human",79,"op",1,100,4681
"Human",79,"op",2,10,4682
"Human",79,"op",3,80,4683
"Human",79,"op",4,100,4684
"Human",79,"op",5,100,4685
"Human",79,"op",6,100,4686
"Human",79,"op",7,100,4687
"Human",79,"op",8,30,4688
"Human",79,"op",9,100,4689
"Human",79,"op",10,100,4690
"Human",79,"op",11,100,4691
"Human",79,"op",12,80,4692
"Human",79,"op",13,100,4693
"Human",79,"op",14,30,4694
"Human",79,"op",15,100,4695
"Human",79,"op",16,30,4696
"Human",79,"op",17,30,4697
"Human",79,"op",18,10,4698
"Human",79,"op",19,1,4699
"Human",79,"op",20,20,4700
"Human",79,"2c",1,100,4701
"Human",79,"2c",2,100,4702
"Human",79,"2c",3,100,4703
"Human",79,"2c",4,100,4704
"Human",79,"2c",5,100,4705
"Human",79,"2c",6,100,4706
"Human",79,"2c",7,100,4707
"Human",79,"2c",8,50,4708
"Human",79,"2c",9,100,4709
"Human",79,"2c",10,100,4710
"Human",79,"2c",11,100,4711
"Human",79,"2c",12,100,4712
"Human",79,"2c",13,100,4713
"Human",79,"2c",14,50,4714
"Human",79,"2c",15,100,4715
"Human",79,"2c",16,30,4716
"Human",79,"2c",17,80,4717
"Human",79,"2c",18,30,4718
"Human",79,"2c",19,10,4719
"Human",79,"2c",20,100,4720
"Human",79,"4c",1,100,4721
"Human",79,"4c",2,100,4722
"Human",79,"4c",3,80,4723
"Human",79,"4c",4,100,4724
"Human",79,"4c",5,100,4725
"Human",79,"4c",6,100,4726
"Human",79,"4c",7,100,4727
"Human",79,"4c",8,80,4728
"Human",79,"4c",9,100,4729
"Human",79,"4c",10,100,4730
"Human",79,"4c",11,100,4731
"Human",79,"4c",12,100,4732
"Human",79,"4c",13,100,4733
"Human",79,"4c",14,100,4734
"Human",79,"4c",15,100,4735
"Human",79,"4c",16,30,4736
"Human",79,"4c",17,10,4737
"Human",79,"4c",18,30,4738
"Human",79,"4c",19,30,4739
"Human",79,"4c",20,100,4740
"Human",80,"op",1,99,4741
"Human",80,"op",2,10,4742
"Human",80,"op",3,0,4743
"Human",80,"op",4,50,4744
"Human",80,"op",5,80,4745
"Human",80,"op",6,95,4746
"Human",80,"op",7,95,4747
"Human",80,"op",8,10,4748
"Human",80,"op",9,0,4749
"Human",80,"op",10,10,4750
"Human",80,"op",11,99,4751
"Human",80,"op",12,0,4752
"Human",80,"op",13,0,4753
"Human",80,"op",14,5,4754
"Human",80,"op",15,3,4755
"Human",80,"op",16,50,4756
"Human",80,"op",17,2,4757
"Human",80,"op",18,0,4758
"Human",80,"op",19,0,4759
"Human",80,"op",20,33,4760
"Human",80,"2c",1,99,4761
"Human",80,"2c",2,99,4762
"Human",80,"2c",3,99,4763
"Human",80,"2c",4,50,4764
"Human",80,"2c",5,50,4765
"Human",80,"2c",6,99,4766
"Human",80,"2c",7,80,4767
"Human",80,"2c",8,10,4768
"Human",80,"2c",9,1,4769
"Human",80,"2c",10,10,4770
"Human",80,"2c",11,99,4771
"Human",80,"2c",12,50,4772
"Human",80,"2c",13,10,4773
"Human",80,"2c",14,50,4774
"Human",80,"2c",15,1,4775
"Human",80,"2c",16,5,4776
"Human",80,"2c",17,1,4777
"Human",80,"2c",18,1,4778
"Human",80,"2c",19,10,4779
"Human",80,"2c",20,50,4780
"Human",80,"4c",1,99,4781
"Human",80,"4c",2,99,4782
"Human",80,"4c",3,80,4783
"Human",80,"4c",4,50,4784
"Human",80,"4c",5,50,4785
"Human",80,"4c",6,99,4786
"Human",80,"4c",7,99,4787
"Human",80,"4c",8,25,4788
"Human",80,"4c",9,25,4789
"Human",80,"4c",10,50,4790
"Human",80,"4c",11,99,4791
"Human",80,"4c",12,50,4792
"Human",80,"4c",13,50,4793
"Human",80,"4c",14,99,4794
"Human",80,"4c",15,50,4795
"Human",80,"4c",16,50,4796
"Human",80,"4c",17,25,4797
"Human",80,"4c",18,25,4798
"Human",80,"4c",19,25,4799
"Human",80,"4c",20,99,4800
"Human",81,"op",1,100,4801
"Human",81,"op",2,100,4802
"Human",81,"op",3,50,4803
"Human",81,"op",4,80,4804
"Human",81,"op",5,80,4805
"Human",81,"op",6,100,4806
"Human",81,"op",7,100,4807
"Human",81,"op",8,5,4808
"Human",81,"op",9,100,4809
"Human",81,"op",10,100,4810
"Human",81,"op",11,100,4811
"Human",81,"op",12,20,4812
"Human",81,"op",13,0,4813
"Human",81,"op",14,100,4814
"Human",81,"op",15,0,4815
"Human",81,"op",16,0,4816
"Human",81,"op",17,50,4817
"Human",81,"op",18,2,4818
"Human",81,"op",19,0,4819
"Human",81,"op",20,10,4820
"Human",81,"2c",1,100,4821
"Human",81,"2c",2,100,4822
"Human",81,"2c",3,100,4823
"Human",81,"2c",4,100,4824
"Human",81,"2c",5,100,4825
"Human",81,"2c",6,100,4826
"Human",81,"2c",7,100,4827
"Human",81,"2c",8,100,4828
"Human",81,"2c",9,100,4829
"Human",81,"2c",10,100,4830
"Human",81,"2c",11,100,4831
"Human",81,"2c",12,50,4832
"Human",81,"2c",13,100,4833
"Human",81,"2c",14,100,4834
"Human",81,"2c",15,0,4835
"Human",81,"2c",16,3,4836
"Human",81,"2c",17,50,4837
"Human",81,"2c",18,50,4838
"Human",81,"2c",19,5,4839
"Human",81,"2c",20,50,4840
"Human",81,"4c",1,100,4841
"Human",81,"4c",2,100,4842
"Human",81,"4c",3,50,4843
"Human",81,"4c",4,99,4844
"Human",81,"4c",5,100,4845
"Human",81,"4c",6,100,4846
"Human",81,"4c",7,100,4847
"Human",81,"4c",8,20,4848
"Human",81,"4c",9,100,4849
"Human",81,"4c",10,100,4850
"Human",81,"4c",11,100,4851
"Human",81,"4c",12,50,4852
"Human",81,"4c",13,100,4853
"Human",81,"4c",14,100,4854
"Human",81,"4c",15,100,4855
"Human",81,"4c",16,25,4856
"Human",81,"4c",17,50,4857
"Human",81,"4c",18,50,4858
"Human",81,"4c",19,25,4859
"Human",81,"4c",20,50,4860
"Human",82,"op",1,100,4861
"Human",82,"op",2,100,4862
"Human",82,"op",3,100,4863
"Human",82,"op",4,20,4864
"Human",82,"op",5,100,4865
"Human",82,"op",6,100,4866
"Human",82,"op",7,100,4867
"Human",82,"op",8,50,4868
"Human",82,"op",9,0,4869
"Human",82,"op",10,100,4870
"Human",82,"op",11,100,4871
"Human",82,"op",12,100,4872
"Human",82,"op",13,100,4873
"Human",82,"op",14,50,4874
"Human",82,"op",15,5,4875
"Human",82,"op",16,30,4876
"Human",82,"op",17,20,4877
"Human",82,"op",18,0,4878
"Human",82,"op",19,10,4879
"Human",82,"op",20,100,4880
"Human",82,"2c",1,100,4881
"Human",82,"2c",2,100,4882
"Human",82,"2c",3,100,4883
"Human",82,"2c",4,100,4884
"Human",82,"2c",5,100,4885
"Human",82,"2c",6,100,4886
"Human",82,"2c",7,100,4887
"Human",82,"2c",8,100,4888
"Human",82,"2c",9,100,4889
"Human",82,"2c",10,100,4890
"Human",82,"2c",11,100,4891
"Human",82,"2c",12,100,4892
"Human",82,"2c",13,100,4893
"Human",82,"2c",14,100,4894
"Human",82,"2c",15,100,4895
"Human",82,"2c",16,100,4896
"Human",82,"2c",17,100,4897
"Human",82,"2c",18,100,4898
"Human",82,"2c",19,100,4899
"Human",82,"2c",20,100,4900
"Human",82,"4c",1,100,4901
"Human",82,"4c",2,100,4902
"Human",82,"4c",3,100,4903
"Human",82,"4c",4,100,4904
"Human",82,"4c",5,100,4905
"Human",82,"4c",6,100,4906
"Human",82,"4c",7,100,4907
"Human",82,"4c",8,100,4908
"Human",82,"4c",9,100,4909
"Human",82,"4c",10,100,4910
"Human",82,"4c",11,100,4911
"Human",82,"4c",12,100,4912
"Human",82,"4c",13,100,4913
"Human",82,"4c",14,100,4914
"Human",82,"4c",15,100,4915
"Human",82,"4c",16,100,4916
"Human",82,"4c",17,100,4917
"Human",82,"4c",18,100,4918
"Human",82,"4c",19,100,4919
"Human",82,"4c",20,100,4920
"Human",83,"op",1,100,4921
"Human",83,"op",2,0,4922
"Human",83,"op",3,0,4923
"Human",83,"op",4,0,4924
"Human",83,"op",5,50,4925
"Human",83,"op",6,100,4926
"Human",83,"op",7,100,4927
"Human",83,"op",8,50,4928
"Human",83,"op",9,50,4929
"Human",83,"op",10,100,4930
"Human",83,"op",11,100,4931
"Human",83,"op",12,50,4932
"Human",83,"op",13,80,4933
"Human",83,"op",14,20,4934
"Human",83,"op",15,0,4935
"Human",83,"op",16,0,4936
"Human",83,"op",17,0,4937
"Human",83,"op",18,0,4938
"Human",83,"op",19,0,4939
"Human",83,"op",20,30,4940
"Human",83,"2c",1,100,4941
"Human",83,"2c",2,100,4942
"Human",83,"2c",3,100,4943
"Human",83,"2c",4,0,4944
"Human",83,"2c",5,0,4945
"Human",83,"2c",6,100,4946
"Human",83,"2c",7,100,4947
"Human",83,"2c",8,50,4948
"Human",83,"2c",9,0,4949
"Human",83,"2c",10,100,4950
"Human",83,"2c",11,100,4951
"Human",83,"2c",12,100,4952
"Human",83,"2c",13,100,4953
"Human",83,"2c",14,0,4954
"Human",83,"2c",15,0,4955
"Human",83,"2c",16,0,4956
"Human",83,"2c",17,0,4957
"Human",83,"2c",18,0,4958
"Human",83,"2c",19,0,4959
"Human",83,"2c",20,50,4960
"Human",83,"4c",1,100,4961
"Human",83,"4c",2,50,4962
"Human",83,"4c",3,50,4963
"Human",83,"4c",4,0,4964
"Human",83,"4c",5,50,4965
"Human",83,"4c",6,100,4966
"Human",83,"4c",7,100,4967
"Human",83,"4c",8,50,4968
"Human",83,"4c",9,50,4969
"Human",83,"4c",10,100,4970
"Human",83,"4c",11,100,4971
"Human",83,"4c",12,50,4972
"Human",83,"4c",13,50,4973
"Human",83,"4c",14,100,4974
"Human",83,"4c",15,100,4975
"Human",83,"4c",16,0,4976
"Human",83,"4c",17,0,4977
"Human",83,"4c",18,0,4978
"Human",83,"4c",19,0,4979
"Human",83,"4c",20,0,4980
"Human",84,"op",1,100,4981
"Human",84,"op",2,0,4982
"Human",84,"op",3,100,4983
"Human",84,"op",4,0,4984
"Human",84,"op",5,90,4985
"Human",84,"op",6,100,4986
"Human",84,"op",7,100,4987
"Human",84,"op",8,20,4988
"Human",84,"op",9,100,4989
"Human",84,"op",10,100,4990
"Human",84,"op",11,90,4991
"Human",84,"op",12,0,4992
"Human",84,"op",13,20,4993
"Human",84,"op",14,90,4994
"Human",84,"op",15,0,4995
"Human",84,"op",16,10,4996
"Human",84,"op",17,10,4997
"Human",84,"op",18,0,4998
"Human",84,"op",19,0,4999
"Human",84,"op",20,0,5000
"Human",84,"2c",1,100,5001
"Human",84,"2c",2,100,5002
"Human",84,"2c",3,100,5003
"Human",84,"2c",4,0,5004
"Human",84,"2c",5,90,5005
"Human",84,"2c",6,100,5006
"Human",84,"2c",7,100,5007
"Human",84,"2c",8,20,5008
"Human",84,"2c",9,100,5009
"Human",84,"2c",10,100,5010
"Human",84,"2c",11,100,5011
"Human",84,"2c",12,20,5012
"Human",84,"2c",13,0,5013
"Human",84,"2c",14,100,5014
"Human",84,"2c",15,0,5015
"Human",84,"2c",16,10,5016
"Human",84,"2c",17,10,5017
"Human",84,"2c",18,0,5018
"Human",84,"2c",19,0,5019
"Human",84,"2c",20,10,5020
"Human",84,"4c",1,100,5021
"Human",84,"4c",2,10,5022
"Human",84,"4c",3,100,5023
"Human",84,"4c",4,0,5024
"Human",84,"4c",5,10,5025
"Human",84,"4c",6,100,5026
"Human",84,"4c",7,100,5027
"Human",84,"4c",8,10,5028
"Human",84,"4c",9,100,5029
"Human",84,"4c",10,100,5030
"Human",84,"4c",11,100,5031
"Human",84,"4c",12,20,5032
"Human",84,"4c",13,20,5033
"Human",84,"4c",14,100,5034
"Human",84,"4c",15,50,5035
"Human",84,"4c",16,10,5036
"Human",84,"4c",17,10,5037
"Human",84,"4c",18,20,5038
"Human",84,"4c",19,10,5039
"Human",84,"4c",20,29,5040
"Human",85,"op",1,100,5041
"Human",85,"op",2,50,5042
"Human",85,"op",3,0,5043
"Human",85,"op",4,50,5044
"Human",85,"op",5,0,5045
"Human",85,"op",6,50,5046
"Human",85,"op",7,100,5047
"Human",85,"op",8,50,5048
"Human",85,"op",9,50,5049
"Human",85,"op",10,50,5050
"Human",85,"op",11,50,5051
"Human",85,"op",12,100,5052
"Human",85,"op",13,0,5053
"Human",85,"op",14,50,5054
"Human",85,"op",15,50,5055
"Human",85,"op",16,50,5056
"Human",85,"op",17,50,5057
"Human",85,"op",18,0,5058
"Human",85,"op",19,50,5059
"Human",85,"op",20,50,5060
"Human",85,"2c",1,100,5061
"Human",85,"2c",2,100,5062
"Human",85,"2c",3,10,5063
"Human",85,"2c",4,50,5064
"Human",85,"2c",5,50,5065
"Human",85,"2c",6,50,5066
"Human",85,"2c",7,100,5067
"Human",85,"2c",8,5,5068
"Human",85,"2c",9,50,5069
"Human",85,"2c",10,50,5070
"Human",85,"2c",11,100,5071
"Human",85,"2c",12,100,5072
"Human",85,"2c",13,50,5073
"Human",85,"2c",14,100,5074
"Human",85,"2c",15,50,5075
"Human",85,"2c",16,50,5076
"Human",85,"2c",17,50,5077
"Human",85,"2c",18,50,5078
"Human",85,"2c",19,50,5079
"Human",85,"2c",20,50,5080
"Human",85,"4c",1,100,5081
"Human",85,"4c",2,5,5082
"Human",85,"4c",3,50,5083
